#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string
#group,false,false,true,true,false,false,true,true
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:36:49.061Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:37:49.061Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:38:49.061Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:39:49.061Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:40:49.061Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:41:40.261Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:41:49.061Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:42:49.062Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:43:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:44:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:45:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:46:40.262Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:46:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:47:49.062Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:48:49.062Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:49:49.062Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:50:49.062Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:51:40.262Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:51:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:52:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:53:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:54:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:55:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:56:40.262Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:56:49.062Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:57:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:58:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T02:59:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:00:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:01:40.262Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:01:49.062Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:02:49.062Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:03:49.062Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:04:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:05:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:06:40.262Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:06:49.062Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:07:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:08:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:09:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:10:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:11:40.262Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:11:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:12:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:13:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:14:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:15:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:16:40.262Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:16:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:17:49.062Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:18:49.062Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:19:49.063Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:20:49.063Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:21:40.263Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:21:49.063Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:22:49.063Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:23:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:24:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:25:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:26:40.263Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:26:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:27:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:28:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:29:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:30:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:31:40.263Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:31:49.063Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:32:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:33:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:34:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:35:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:36:40.263Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:36:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:37:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:38:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:39:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:40:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:41:40.263Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:41:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:42:49.063Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:43:49.063Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:44:47.063Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:44:49.063Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:45:47.063Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:45:49.063Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:46:38.263Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:46:40.263Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:46:47.063Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:46:49.063Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:47:47.063Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:47:49.063Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:48:47.063Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:48:49.063Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:49:47.063Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:49:49.063Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:50:47.063Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:50:49.063Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:51:38.263Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:51:40.263Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:51:47.063Z,7,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:51:49.063Z,7,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:52:47.063Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:52:49.063Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:53:49.063Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:54:49.063Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:55:49.063Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:56:38.264Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:56:40.264Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:56:47.064Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:56:49.064Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:57:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:57:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:58:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T03:59:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:00:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:01:40.264Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:01:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:02:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:03:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:04:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:05:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:06:40.264Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:06:49.064Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:07:49.064Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:08:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:09:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:10:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:11:40.264Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:11:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:12:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:13:49.064Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:14:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:15:49.064Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:16:40.264Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:16:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:17:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:18:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:19:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:20:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:20:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:21:38.264Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:21:40.264Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:21:47.064Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:21:49.064Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:22:47.064Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:22:49.064Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:23:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:23:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:24:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:24:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:25:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:25:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:26:38.264Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:26:40.264Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:26:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:26:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:27:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:27:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:28:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:28:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:29:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:29:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:30:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:30:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:31:38.264Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:31:40.264Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:31:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:31:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:32:47.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:32:49.064Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:33:47.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:33:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:34:47.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:34:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:35:47.065Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:35:49.065Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:36:38.265Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:36:40.265Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:36:47.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:36:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:37:47.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:37:49.065Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:38:47.065Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:38:49.065Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:39:47.065Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:39:49.065Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:40:47.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:40:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:41:40.265Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:41:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:42:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:43:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:44:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:45:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:46:40.265Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:46:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:47:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:48:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:49:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:50:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:51:40.265Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:51:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:52:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:53:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:54:49.065Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:55:49.065Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:56:40.265Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:56:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:57:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:58:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T04:59:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:00:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:01:40.265Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:01:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:02:49.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:03:49.065Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:04:49.065Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:06:15.065Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:07:15.065Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:08:15.065Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:09:15.065Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:09:19.265Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:10:15.066Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T05:11:15.066Z,10,value,ASA1321L
